sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
397,72,-27,1008,-12,-30,-13
398,149,-24,1011,-9,-16,-12
399,119,-11,1000,-10,9,-5
400,4,-4,998,-15,28,0
401,-132,-2,992,-18,28,2
402,-165,-28,987,-19,7,-3
403,-105,-35,976,-16,-17,-8
404,54,-26,1013,-10,-29,-13
405,139,-30,1012,-11,-17,-13
406,140,-12,1005,-11,6,-6
407,28,-5,994,-14,25,-2
408,-115,-5,991,-18,28,3
409,-168,-27,982,-20,10,-1
410,-119,-28,988,-17,-13,-7
411,30,-32,1008,-13,-29,-11
412,122,-29,1007,-9,-20,-12
413,153,-13,1008,-8,0,-6
414,50,-3,1000,-13,24,-1
415,-96,-9,998,-17,32,2
416,-172,-20,974,-19,16,0
417,-129,-29,980,-17,-11,-6
418,1,-36,1009,-13,-30,-11
419,116,-29,1011,-10,-23,-14
420,161,-12,1006,-11,-2,-9
421,65,-3,1001,-12,22,-1
422,-75,-10,1002,-15,31,1
423,-168,-16,967,-20,18,0
424,-144,-25,984,-18,-6,-6
425,-17,-37,1007,-14,-27,-12
426,108,-30,1004,-10,-27,-12
427,165,-10,1008,-8,-7,-10
428,77,-4,1011,-14,19,-3
429,-49,-10,1006,-15,30,0
430,-158,-14,968,-20,22,2
431,-154,-24,988,-17,-3,-4
432,-45,-40,999,-14,-24,-10
433,93,-29,1005,-11,-27,-14
434,157,-19,1006,-9,-10,-11
435,98,-7,1015,-13,17,-4
436,-28,-7,1002,-15,30,1
437,-153,-6,971,-19,24,3
438,-156,-29,989,-18,1,-4
439,-74,-38,988,-16,-21,-10
440,80,-27,1010,-11,-29,-14
441,155,-23,1005,-10,-15,-12
442,116,-11,1001,-11,11,-4
443,-9,-3,1001,-15,28,0
444,-138,-2,991,-18,27,1
445,-166,-27,985,-18,5,-3
446,-96,-36,981,-16,-19,-9
447,65,-29,1011,-11,-30,-13
448,147,-29,1013,-9,-17,-11
449,133,-15,1006,-11,7,-5
450,17,0,993,-13,28,0
451,-123,0,990,-17,29,2
452,-168,-24,989,-20,9,-4
453,-113,-33,982,-17,-15,-8
454,43,-29,1005,-12,-30,-12
455,129,-31,1015,-11,-20,-14
456,149,-15,1004,-10,4,-7
457,37,-4,997,-14,26,-1
458,-100,-6,995,-17,30,2
459,-174,-24,978,-17,13,-1
460,-121,-23,982,-18,-12,-7
461,15,-34,1013,-13,-29,-12
462,119,-30,1003,-9,-23,-12
463,154,-17,1007,-10,-2,-8
464,56,-4,1002,-14,23,-1
465,-87,-14,1002,-18,31,4
466,-168,-14,965,-18,16,-1
467,-140,-23,985,-16,-9,-5
468,-6,-34,1008,-12,-28,-12
469,108,-34,1008,-9,-23,-12
470,164,-12,1011,-10,-5,-11
471,69,-6,1004,-13,19,-2
472,-62,-9,999,-15,30,1
473,-161,-14,973,-18,19,1
474,-149,-24,985,-16,-3,-5
475,-35,-40,1001,-15,-25,-11
476,104,-26,1003,-10,-27,-15
477,161,-19,1009,-10,-9,-11
478,89,-6,1013,-12,18,-3
479,-41,-12,1006,-15,29,1
480,-154,-9,968,-18,23,1
481,-157,-25,988,-18,-1,-4
482,-62,-35,994,-16,-24,-9
483,89,-27,1007,-11,-28,-13
484,160,-24,1003,-10,-13,-12
485,105,-11,1009,-11,13,-3
486,-13,-5,1005,-14,28,0
487,-148,-2,980,-19,25,3
488,-160,-28,987,-18,2,-3
489,-86,-38,983,-15,-21,-9
490,73,-25,1012,-11,-29,-13
491,154,-24,1006,-10,-16,-12
492,121,-14,1003,-11,10,-6
493,10,-3,1000,-14,27,-2
494,-136,-2,992,-18,28,3
495,-167,-24,986,-18,7,-2
496,-107,-39,979,-18,-17,-6
497,50,-30,1006,-10,-30,-13
498,142,-29,1019,-10,-18,-12
499,141,-16,1007,-11,5,-6
500,27,-2,992,-14,26,-2
501,-115,-5,993,-17,29,2
502,-173,-21,988,-18,10,-1
503,-119,-31,982,-19,-12,-8
504,33,-32,1010,-12,-30,-13
505,125,-32,1010,-11,-22,-12
506,156,-12,1005,-8,0,-8
507,49,-4,999,-13,24,-2
508,-98,-7,1002,-16,31,3
509,-170,-22,968,-19,16,-2
510,-132,-23,983,-17,-11,-6
511,5,-37,1011,-13,-29,-12
512,116,-31,1008,-10,-23,-15
513,160,-11,1004,-10,-4,-10
514,65,-4,1007,-12,22,-3
515,-74,-8,999,-15,31,1
516,-167,-16,968,-19,18,-1
517,-143,-23,987,-17,-6,-6
518,-21,-36,1004,-13,-26,-12
519,107,-28,1005,-11,-25,-13
520,166,-13,1012,-9,-7,-10
521,80,-1,1008,-12,20,-2
522,-52,-15,1002,-17,30,2
523,-159,-9,967,-19,20,0
524,-151,-29,988,-18,-3,-5
525,-47,-40,999,-13,-24,-10
526,99,-28,1003,-10,-28,-12
527,159,-17,1008,-9,-10,-12
528,95,-6,1011,-13,16,-4
529,-29,-6,1006,-15,31,0
530,-153,-8,973,-20,23,2
531,-155,-29,985,-17,1,-4
532,-72,-41,990,-15,-21,-10
533,83,-26,1012,-11,-28,-13
534,157,-20,1004,-10,-13,-12
535,110,-11,1003,-10,12,-4
536,-5,0,1008,-13,26,0
537,-144,-3,985,-20,26,3
538,-162,-28,987,-19,5,-3
539,-94,-43,982,-15,-19,-9
540,65,-24,1011,-10,-29,-13
541,152,-27,1011,-9,-16,-12
542,127,-11,1009,-9,9,-7
543,16,-1,993,-15,26,-2
544,-130,-3,992,-18,28,2
545,-169,-25,987,-20,7,-2
546,-110,-35,982,-15,-17,-9
547,48,-29,1005,-11,-30,-14
548,136,-28,1017,-11,-19,-13
549,148,-12,1003,-9,6,-7
550,33,-2,995,-15,26,-2
551,-110,-4,995,-17,29,3
552,-181,-25,981,-20,13,0
553,-119,-26,984,-17,-13,-8
554,20,-38,1010,-13,-29,-11
555,122,-25,1005,-11,-22,-14
556,158,-16,1006,-9,-1,-10
557,52,0,1002,-15,24,-1
558,-88,-11,1000,-18,30,2
559,-171,-17,973,-19,16,-1
560,-137,-27,980,-18,-9,-5
561,-3,-36,1011,-12,-27,-12
562,115,-31,1011,-9,-23,-13
563,161,-9,1007,-10,-3,-8
564,71,-4,1005,-13,22,-2
565,-66,-12,1002,-16,31,1
566,-164,-14,964,-19,17,0
567,-148,-26,989,-17,-6,-5
568,-31,-40,1000,-14,-26,-11
569,104,-27,1003,-11,-27,-14
570,163,-17,1011,-10,-8,-10
571,84,-1,1011,-12,17,-2
572,-44,-12,1001,-17,29,0
573,-160,-10,971,-19,22,2
574,-157,-28,984,-19,-2,-2
575,-54,-36,995,-16,-24,-10
576,90,-30,1008,-11,-28,-13
577,162,-19,1004,-11,-12,-11
578,99,-11,1009,-11,15,-3
579,-20,-4,1004,-14,29,-1
580,-152,-7,979,-18,24,2
581,-162,-29,983,-18,1,-3
582,-81,-37,991,-14,-20,-9
583,79,-26,1010,-11,-29,-13
584,153,-23,1007,-10,-15,-12
585,121,-11,1000,-10,10,-5
586,1,-5,1005,-14,29,0
587,-135,-1,989,-17,27,1
588,-166,-27,989,-18,6,-2
589,-100,-37,979,-16,-19,-8
590,58,-27,1008,-11,-29,-12
591,145,-26,1012,-11,-17,-12
592,135,-14,1009,-12,7,-6
593,23,-2,991,-13,26,-1
594,-122,-3,991,-17,29,3
595,-165,-25,987,-19,9,-4
596,-117,-31,982,-16,-13,-8
597,39,-30,1006,-11,-29,-13
598,129,-31,1012,-11,-19,-12
599,151,-15,1002,-9,2,-6
600,43,-2,997,-14,24,-1
601,-102,-6,998,-17,30,1
602,-174,-22,976,-19,14,-2
603,-126,-24,985,-17,-11,-7
604,12,-37,1011,-14,-29,-11
605,120,-29,1010,-11,-23,-13
606,161,-15,1005,-9,-3,-9
607,55,-3,1004,-13,22,-2
608,-79,-12,1003,-17,30,1
609,-172,-16,965,-18,17,0
610,-142,-22,984,-17,-10,-6
611,-11,-36,1009,-14,-27,-12
612,108,-28,1006,-10,-24,-12
613,165,-12,1007,-10,-6,-10
614,74,-3,1009,-12,20,0
615,-60,-11,997,-16,30,3
616,-162,-13,969,-19,19,0
617,-152,-25,989,-19,-4,-5
618,-38,-35,997,-15,-26,-11
619,104,-29,1006,-11,-28,-13
620,161,-18,1008,-9,-10,-11
621,89,-7,1014,-13,17,-3
622,-39,-8,1004,-15,31,2
623,-157,-9,970,-19,22,3
624,-156,-26,985,-17,-1,-4
625,-63,-41,995,-15,-23,-10
626,88,-29,1006,-11,-28,-12
627,158,-22,1008,-9,-12,-11
628,110,-9,1002,-11,14,-4
